id,Calories from animal protein (FAO (2017)),Calories from plant protein (FAO (2017)),Calories from fat (FAO (2017)),Calories from carbohydrates (FAO (2017)),calories total,Year,Country_id
5679,40.64,211.16,421.83,1816.37,2490,2008,125
5680,41.68,214.84,442.98,1833.5,2533,2009,125
5681,42.16,216.64,450.27,1850.93,2560,2010,125
5682,44.12,223.84,482.4,1863.64,2614,2011,125
5683,45.04,226.68,476.1,1907.18,2655,2012,125
5684,45.84,230.76,485.01,1911.39,2673,2013,125
5685,202.04,149.32,1111.59,1574.05,3037,1961,126
5686,212.88,142.16,1128.69,1551.27,3035,1962,126
5687,216.56,140.36,1138.14,1558.94,3054,1963,126
5688,216.4,134.64,1140.66,1506.3,2998,1964,126
5689,216.96,127.4,1121.4,1505.24,2971,1965,126
5690,223.92,130.76,1155.33,1521.99,3032,1966,126
5691,234.68,131.04,1187.37,1520.91,3074,1967,126
5692,231.92,128.84,1162.08,1513.16,3036,1968,126
5693,233.64,128,1158.57,1522.79,3043,1969,126
5694,236.56,124.16,1158.21,1506.07,3025,1970,126
5695,240.48,122.16,1144.44,1509.92,3017,1971,126
5696,252.6,124.96,1140.75,1536.69,3055,1972,126
5697,251.96,132.36,1141.02,1583.66,3109,1973,126
5698,261.44,132.36,1154.25,1595.95,3144,1974,126
5699,242,127.88,1075.5,1528.62,2974,1975,126
5700,244.08,133.08,1110.42,1576.42,3064,1976,126
5701,253.16,130.96,1153.08,1558.8,3096,1977,126
5702,260.76,128.92,1158.75,1529.57,3078,1978,126
5703,260.4,133.88,1157.94,1557.78,3110,1979,126
5704,267.72,123.52,1176.66,1535.1,3103,1980,126
5705,255.72,126.48,1174.05,1467.75,3024,1981,126
5706,269.88,126,1187.91,1505.21,3089,1982,126
5707,265.32,128.08,1163.79,1523.81,3081,1983,126
5708,279.2,130.76,1198.8,1504.24,3113,1984,126
5709,270.36,131.2,1193.49,1528.95,3124,1985,126
5710,263.36,132.56,1192.95,1544.13,3133,1986,126
5711,267.92,132.4,1211.94,1541.74,3154,1987,126
5712,264.64,134.48,1214.73,1601.15,3215,1988,126
5713,250.96,126.08,1175.22,1599.74,3152,1989,126
5714,257.04,126.4,1271.7,1624.86,3280,1990,126
5715,269.04,128.56,1251,1695.4,3344,1991,126
5716,262.2,132.24,1226.52,1694.04,3315,1992,126
5717,287.68,124.08,1338.03,1573.21,3323,1993,126
5718,269.28,135.08,1231.83,1599.81,3236,1994,126
5719,304.6,136.24,1313.46,1609.7,3364,1995,126
5720,298.52,138.48,1338.84,1598.16,3374,1996,126
5721,284.24,133.4,1320.93,1532.43,3271,1997,126
5722,300.48,126.16,1407.51,1526.85,3361,1998,126
5723,297.56,122,1332,1531.44,3283,1999,126
5724,302,127,1315.53,1520.47,3265,2000,126
5725,305.64,129.48,1293.48,1525.4,3254,2001,126
5726,280.44,127.56,1295.55,1545.45,3249,2002,126
5727,257.64,133.04,1173.15,1577.17,3141,2003,126
5728,286.76,133.48,1200.96,1575.8,3197,2004,126
5729,287.76,132.44,1260.81,1549.99,3231,2005,126
5730,300.68,133.72,1191.96,1586.64,3213,2006,126
5731,282.8,141.28,1184.67,1628.25,3237,2007,126
5732,294.64,137.36,1194.3,1601.7,3228,2008,126
